,Unnamed: 0,Name,Price,Discount,Worthy,Final_rating,Number_of_ratings,5star,4star,3star,2star,1star,Brand,Genre,Sub-Genre,Publication_day,Publication_month,Publication_year,Operating_system,Sub_operating_system,Format,Platform,Other_features,Description,Description_bullets_num,Description_size
258,1023,Medal of Honor 10th Anniversary Bundle - PC,-1.0,-1.0,0,3.9,193,86,48,21,15,21,0,1,0,0,0,0,1,1,2,1,0,"Bonus Features including strategy, interviews with WWII Veterans, exclusive in-game weapons, documentaries on propaganda and battlefield training, and behind the scenes footage of the making of Medal of Honor titles
Exclusive Medal of Honor 10th Anniversary Soundtrack CD- Fourteen tracks covering a decade of Medal of Honor excellence all composed by the award winning Michael Giacchino
Over 50 single-player missions and dozens of multiplayer levels spanning two theaters and 3 continents of World War II history.
The Ultimate Medal of Honor Value Proposition features 5 landmark First-Person Shooter titles in a single box.
Includes: Medal of Honor Allied Assault, Medal of Honor Spearhead Expansion Pack, Medal of Honor, Breakthrough Expansion Pack, Medal of Honor Pacific Assault Director's Edition, Medal of Honor Airborne",5,122
259,1029,Roller Coaster Tycoon Expansion Pack: Corkscrew Follies - PC,-1.0,-1.0,0,3.3,72,29,10,4,5,21,4,4,0,0,0,0,3,4,1,1,0,"Create all-new exciting rollercoasters and enhancements featuring new themes
Includes 30 pre-set scenarios including revitalizing an abandoned park
Decorate the landscape with flowers and trees
For Windows 98-XP. Packaging may be different than pictured (games identical)
This is an add-on pack - the main RollerCoaster Tycoon game is required to use it",5,52
260,1030,Age of Empires III,-1.0,-1.0,1,4.2,211,135,31,18,10,16,11,4,0,0,0,0,2,0,2,1,0,Windows XP,1,2
261,1032,F.E.A.R. Director's Edition - PC,-1.0,-1.0,1,4.2,79,49,11,5,5,5,9,1,0,0,0,0,2,6,2,1,0,"Hyper Stylized FPS Action
Supernatural Storyline
Larger-than-life enemies
Advanced Graphics-Cinematic Special Effects
Multi-Player Action",5,14
262,1034,Bully Scholarship Edition - PC,-1.0,-1.0,1,4.4,51,35,6,5,0,3,30,1,0,0,0,0,1,1,1,1,0,"8 new missions, 4 new classes, hilarious new characters, added two-player mode, new unlockables, and new rewards
With 82 missions, 45 lessons, loads of mini games and collectibles, Bully provides over 30 hours of entertainment
Over 100 voiced characters to socially interact with among several social groups - jocks, nerds, preppies, greasers, teachers, townies, carnies and of course girls
Decide whether you have a positive or negative effect when interacting or accepting missions; you can say hello to fellow classmates or deliver mean wedgies
New high-resolution textures and dynamic lighting and shadow system",5,93
263,1035,The EA Sports Collection - PC,-1.0,-1.0,0,3.3,4,1,1,0,0,1,0,9,0,0,0,0,3,1,1,1,0,"Anthology collection of EA Sports games
Get deep football simulation in Madden 2003
Play slugger, manager, and GM of your favorite team in MVP Baseball 2003
Rule the rink with NHL 2003
Break away from the pack in Tiger Woods PGA Tour 2003 and in NASCAR Thunder 2003",5,48
264,1039,Monopoly 2 (Jewel Case) - PC,-1.0,-1.0,0,3.7,5,2,0,1,0,1,4,13,0,0,0,0,3,7,1,1,0,"Fun, must-have game for collectors and newcomers alike
Cleverly animated tokens and bright 3D graphics
Choose from 10 different major city gameboards, plus classic gameboard
Free, special Monopoly game token included;
Compete with up to 6 players or wheel and deal over the Internet",5,44
265,1040,Trivial Pursuit (Jewel Case) - PC,-1.0,-1.0,0,2.8,4,1,0,0,0,2,4,4,0,0,0,0,11,7,3,1,0,"Kids games
Kids & Family Video Games
Games
Trivial Pursuit
Family Video",5,12
266,1041,Hoyle Board Games 2000 - PC/Mac,-1.0,-1.0,0,3.3,9,2,1,3,0,2,9,13,0,0,0,0,3,4,1,1,0,0,0,0
267,1042,Next Life - PC,-1.0,-1.0,0,3.5,21,8,3,3,3,3,22,5,0,0,0,0,2,2,1,1,0,"Photorealistic graphics
Encounter and solve a wide array of puzzles
Collect and combine inventory items to make useful items for solving puzzles
Over 20 hours of investigation that will keep you in the adventure
From the makers of Black Mirror and Nibiru",5,42
268,1047,The Witcher - PC,-1.0,-1.0,1,4.1,162,90,21,32,9,9,4,3,0,30,10,2007,2,2,0,1,0,"Story-driven role-playing game where game decisions have drastic consequences.
Strategic use of herbalism to collect and create potions that have positive and negative effects on character.
Action-heavy real-time combat with extensive weapon and magic specializations.",3,35
269,1050,Axis & Allies,-1.0,-1.0,1,4.2,32,21,2,4,2,2,112,4,0,0,0,0,0,0,1,1,1,"Capture two Axis capitals or Allied nations to ensure victory -- it can be done through more than just military power
The tide of war can change in an instant
Multiple units to use in your pursuit of victory - tanks, infantrymen, heavy bombers and more
Explore technology to improve the war effort -- you can even design jet engines for a new level of air power
Wild multiplayer action through a peer-to-peer connection, a LAN or through e-mail",5,79
270,1052,Mystery Masters,-1.0,-1.0,0,3.9,49,23,11,5,3,4,27,5,0,0,0,0,1,1,2,1,0,"Mystery Masters includes 15 full mystery games in one package
Find the clues, solve the puzzles and uncover the truth
Over 7000 objects to seek and find
Hours of fun and exciting gameplay
For players of all ages
Mystery Masters includes 15 full mystery games in one package
Find the clues, solve the puzzles and uncover the truth",7,58
271,1054,Hoyle Puzzle & Board Games 2009 [Old Version],-1.0,-1.0,0,3.7,67,34,10,4,4,13,8,13,0,0,0,0,1,1,1,1,0,"Something for everyone
21 classic and challenging favorites
Features traditional puzzle game standards like Hangman, Mahjongg and Anagrams
Mind-bending puzzle classics like Sudoku, Kakuro and Crosswords
All games are designed with the official rules from HOYLE, the Official Name in Gaming",5,41
272,1055,World in Conflict: Complete Edition(European version),-1.0,-1.0,1,4.4,100,75,6,6,6,7,1,1,0,0,0,0,1,1,2,1,0,"New Single-Player Campaign - For the first time, play as the Soviet army and follow the global invasion from the perspective of the motherland. World in Conflict - Soviet Assault continues the franchise's tradition of gripping, Hollywood-quality voice-over performances, tense and emotional storylines and cinematic storytelling methods.
SOVIET ASSAULT -- New Maps - World in Conflict - Soviet Assault's award-winning multiplayer modes get more maps to facilitate the intense team-based battles.
Action-Focused Gameplay - The game's unique design removes base- building, resource gathering and tech trees in favor of fast, hard- hitting combat that focuses on tactical decisions - much like an FPS - creating a new genre - Action-Strategy.
Player Roles - Players chose to command units from Infantry, Armor, Support, or Air roles; multiplayer teams will need to master each role for maximum effectiveness.
Real World Super-Powered Warfare - Unleash the authentic military arsenals of the great military superpowers, such as tanks, planes, trucks, troops and helicopters",5,159
273,1058,The Hardy Boys: The Hidden Theft - PC,-1.0,-1.0,0,3.9,79,38,17,10,3,9,22,2,0,0,0,0,1,1,1,1,0,"Features the voice and likeness of Hollywood teen stars Jesse McCartney and Cody Linley as Frank and Joe Hardy.
Play as Two of History's Most Famous Literary Detectives and interact with Fenton and Laura Hardy, the Hardy Boys' friend Chet Morton and others.
Experience the Hardy World on your PC - the literary world of the Hardy's is brought to life! Check out the Hardy Home, Bayport Police Station and the various places most have only experienced through the pages of a book.
Cell Phone Feature - use your cell phone to give pal Nancy Drew and other characters a call and get insight on the case. Search For Clues - super-sleuth your way to solving the small mysteries along the way as you help Bayport Police catch the culprit.
Mystery Solving Mini-Games - each mini-game solved throughout the investigation gives players valuable pieces of evidence to help solve the case. Choose Your Dialogue - choose from a variety of responses to make your Hardy Boy's experience your own!",5,169
274,1059,Diablo Hellfire Bundle - PC,-1.0,-1.0,1,4.3,18,10,4,1,1,0,23,3,0,0,0,0,3,4,1,1,0,0,0,0
276,1063,Medal of Honor Allied Assault War Chest - PC,-1.0,-1.0,0,3.8,85,52,5,7,0,19,0,1,0,0,0,0,3,1,1,1,0,"Exclusive Bonus CD Featuring soundtrack from the upcoming PC title Medal of Honor Pacific Assault.
Three extensive on-disc strategy guides covering every mission.
Exclusive Valor in History interviews with real WWII Veterans.
More than 50 single-player and 29 multiplayer levels spanning WWII Europe.
Medal of Honor Allied Assault and its two hit Expansion Packs, Medal of Honor Allied Assault Spearhead and Medal of Honor Allied Assault Breakthrough.",5,67
277,1065,Escape from Monkey Island (Jewel Case) - PC,-1.0,-1.0,0,3.9,48,23,8,7,4,4,29,2,0,0,0,0,3,4,1,1,0,0,0,0
278,1066,NCIS - PC,-1.0,-1.0,0,3.8,65,35,5,5,8,9,1,2,0,0,0,0,17,0,2,1,0,"Play as the cast, be part of the family - Take on the role of the best NCIS team using the special skill set and field of expertise of each team member.
Your own NCIS adventure - An all-new NCIS story arc written with the writers of the show.
Enjoy the NCIS team camaraderie - Bond with your favorite NCIS characters and get first-hand experience with the group's humor, personality quirks, and defining characteristics.
Total NCIS experience - As in the show, use your guts and the cutting edge of technology to solve cases.
Immersive and easy to pick up - Control your character in third person view with simple point and click navigation and controls.",5,116
279,1068,Kingdoms of Amalur: Reckoning - PC,-1.0,-1.0,1,4.2,327,212,52,22,13,26,0,1,0,0,0,0,0,0,0,0,1,"RPG Combat
Uncover the secrets of Amalur in hundreds of hours of immersive gameplay, from the vibrant city of Rathir to the vast region of Dalentarth to the grim dungeons of the Brigand Hall Caverns.
Rescue a world torn apart by a vicious war and control the keys to immortality as the first warrior ever to be resurrected from the grips of death. Turn your lack of a destiny to your advantage and harness fate as a weapon.
Explore deep levels of lore in a universe steeped in 10,000 years of fiction created by New York Times bestselling author R.A. Salvatore.
Customize your play in a dynamic combat system that delivers some of the most intense and responsive action ever seen in an RPG.
Seamlessly integrate magical and melee attacks as you take on scores of enemies in grand fight sequences and finish them off with brutal Fateshift kills.
Build the character you've always wanted with the revolutionary new Destiny system that allows you to continuously evolve your character class to your style of play.
Create and modify your hero with millions of combinations of skills, abilities, weapons and pieces of armor.",8,192
280,1069,Boggle / Upwords / Hangman / Word Hunter Collection,-1.0,-1.0,0,3.0,15,3,2,3,2,2,20,13,0,0,0,0,1,1,1,1,0,"Upwords
Boggle
Word Hunter
Hangman",4,5
281,1071,Beat Blades Haruka Limited Edition DVD-ROM,-1.0,-1.0,1,5.0,5,5,0,0,0,0,15,20,8,0,0,0,7,0,2,1,0,"Reversible game cover
Limited Edition Extra: Original Soundtrack
OST features 31 tracks, including Full OP Theme, ""Like Wind, Like Flame""",3,20
282,1072,Jewel Quest 4/Jewel Quest Mysteries 2 - PC,-1.0,-1.0,1,4.3,71,48,9,3,3,5,32,5,0,0,0,0,17,0,1,1,0,"Continue the adventure with the Pack family in Jewel Quest Heritage
Solve over 170 jewel boards and one puzzling family mystery on a topsy-turvy quest through Europe's ancient hot spots
The sequel to last year's megahit seek and find game is finally here
Brimming with the superb beauty and suspenseful mystique that Jewel Quest fans have come to expect
Scrolling search screens and stunning detail",5,65
283,1075,Iron Man - PC,-1.0,-1.0,0,3.8,31,13,6,4,4,2,14,1,0,0,0,0,1,1,2,1,0,"3rd-person action game with explosive militaristic combat from the film, plus loads of additional content
Iron Man alone battles armies of fighter jets, military tanks, armored Super Villains, and more
Direct power to different parts of Iron Man¿s suit, creating a variety of unique attacks
Open-ended battlefields create adrenaline-packed combat filled with unpredictable challenges
Freely move anywhere in the environment and make seamless transitions between ground combat and open air flight",5,71
284,1076,Secrets of the Dark MYSTERY OF THE ANCESTRAL ESTATE + THE FLOWER OF SHADOW Hidden Object PC Game,-1.0,-1.0,1,4.4,14,8,2,1,1,0,15,2,14,0,0,0,17,15,2,0,0,"Suspensful storyline
Replayable mini-games and puzzles",2,6
285,1078,Samantha Swift and the Hidden Roses of Athena,-1.0,-1.0,0,3.3,57,24,6,4,4,17,13,2,0,0,0,0,1,1,2,1,0,"Use your keen sense of observation to uncover treasures around the globe and unravel the mystery of the Roses of Athena in this hidden object adventure game. Be careful to guard the shield from falling into the wrong hands Ravena and her benefactor are always watching you
Combines Hidden Object and Puzzle-Solving Adventure game play
Collect artifacts for The Museum of Secrets Lost
Travel the world to locate the six roses needed to complete the shield
Hunt for tools to locate completely hidden items and a secret item in each scene",5,91
286,1083,Need for Speed: Undercover - PC,-1.0,-1.0,0,3.9,116,63,20,10,4,17,0,14,0,0,0,0,1,1,2,1,0,"Go Deep Undercover - Race into an action-packed story of pursuit and betrayal. Take on jobs and compete in races to prove yourself as you infiltrate and take down an international crime syndicate
Highway Battle - Fight off the cops and others as you take down your prey in high-speed, high stake multi-car chases. New and vastly improved AI mechanics mean more aggressive and intelligent cops focused on taking you out fast and by any means necessary
Own the Open World - Tear across the massive highway system and discover the open world of the Gulf Coast Tri-Cities area, with 3 unique cities connected by an extensive highway system
Heroic Driving Engine - lets you pull off amazing moves for the ultimate driving edge",4,124
287,1085,Hoyle Board Games 2001 - PC,-1.0,-1.0,1,4.4,9,5,1,2,0,0,9,13,0,8,10,2000,3,4,0,1,0,0,0,0
288,1087,The Elder Scrolls IV: Oblivion Game of the Year Edition - PC,-1.0,-1.0,1,4.3,233,160,25,16,11,18,6,3,0,10,9,2007,2,0,0,1,0,0,0,0
289,1088,No One Lives Forever - PC,-1.0,-1.0,1,4.4,81,52,8,20,0,0,112,1,0,0,0,0,3,4,1,1,0,0,0,0
290,1095,Soldier of Fortune Platinum Greatest Hits Platinum Series - PC,-1.0,-1.0,1,5.0,5,5,0,0,0,0,2,1,0,0,0,0,10,6,1,1,0,"5 new Multiplayer Maps
Preview of Soldier of Fortune II - Double Helix
Brady Games Strategy Guide on disc
System requirements - Windows 95/98/ME/NT/2000 Pentium 233 MHz processor 3-D hardware accelerated with full Open GL support 646 MB RAM 800 MB hard disk space 4X CD-ROM DirectX 8.0a 100% full OpenGL compliant video card with 8mb video memory
ESRB - M Mature",5,62
